respondent_id,survey_duration_s,age,gender,income_gse,household_size,has_licence,n_cars_household,destination,freq_use_train,freq_use_bus,freq_use_micro,last_trip_purpose,last_trip_luggage,last_trip_companion,last_mile_mode,reduced_fare,od_design,block,ind_01,ind_02,ind_03,ind_04,ind_05,ind_06,ind_07,ind_08,ind_09,ind_10,ind_11,ind_12,ind_13,ind_14,ind_15,ind_16,ind_17,ind_18,ind_19,ind_20,timer_indicators_submit,satis_train_1,satis_train_2,satis_train_3,satis_train_4,satis_train_5,satis_train_6,satis_train_7,satis_train_8,satis_train_9,satis_bus_1,satis_bus_2,satis_bus_3,satis_bus_4,satis_bus_5,satis_bus_6,satis_bus_7,satis_bus_8,satis_bus_9,satis_micro_1,satis_micro_2,satis_micro_3,satis_micro_4,satis_micro_5,satis_micro_6,satis_micro_7,satis_micro_8,satis_micro_9,task_id,choice,bus_tt,bus_cost,bus_cost_reduced,bus_headway,bus_arrival_time_variability,av_bus,bus_crowding,bus_aircon,bus_vendors,bus_lmt,train_tt,train_cost,train_cost_reduced,train_headway,train_arrival_time_variability,av_train,train_crowding,train_aircon,train_vendors,train_lmt,micro_tt,micro_cost,micro_cost_reduced,micro_headway,micro_arrival_time_variability,av_micro,micro_crowding,micro_aircon,micro_vendors,micro_lmt
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,43,6500,2888,19,0,1,1,1,0,27,37,1900,1045,13,10,1,4,0,1,20,68,1100,363,13,30,1,3,0,1,10
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,54,6500,2888,11,15,1,2,0,0,27,37,1900,1045,38,10,1,5,1,1,27,113,1375,436,8,15,1,4,0,0,10
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,43,6500,2888,11,0,1,3,0,0,14,28,1425,784,25,10,1,1,0,0,20,113,1100,363,10,0,1,5,0,0,7
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,4,1,43,2500,1733,11,0,1,2,0,0,14,28,1900,1045,13,0,1,3,1,1,20,90,825,290,8,30,1,3,1,1,14
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,5,1,43,2500,1733,15,30,1,2,0,0,41,28,2375,1306,38,0,1,2,0,1,20,113,1100,363,10,0,1,3,1,1,14
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,6,2,32,6500,2888,11,0,1,3,1,0,14,46,2375,1306,25,10,1,1,0,1,27,113,825,290,8,30,1,4,0,0,7
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,7,1,54,6500,2888,19,30,1,3,0,0,14,28,2375,1306,25,5,1,1,1,0,27,90,1100,363,8,0,1,5,0,0,10
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,8,2,32,4200,2310,19,0,1,2,0,0,41,37,1900,1045,13,5,1,5,0,1,20,90,1100,363,13,30,1,1,1,0,10
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,9,1,54,6500,2888,15,0,1,1,1,0,14,37,1900,1045,38,0,1,4,0,1,20,113,1375,436,8,15,1,2,0,0,14
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,10,1,54,2500,1733,15,0,1,1,1,0,27,46,1425,784,38,5,1,1,0,1,13,113,1375,436,13,15,1,4,1,0,14
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,11,1,54,6500,2888,11,30,1,2,0,0,27,28,2375,1306,13,5,1,2,0,0,13,90,1100,363,13,15,1,5,0,1,7
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,12,1,54,2500,1733,19,0,1,2,0,0,27,28,1425,784,13,0,1,3,1,0,27,68,1100,363,8,15,1,2,1,0,14
1,400,41,2,5,5,2,0,3,6,3,1,1,2,1,1,0,Paine,2,3,2,3,1,5,4,3,4,4,4,4,4,4,3,4,4,2,4,4,3,82.54,3,4,4,3,3,4,4,4,3,2,2,2,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,13,1,54,6500,2888,19,30,1,3,0,0,41,28,1425,784,13,0,1,1,1,1,13,90,1100,363,10,15,1,3,0,1,10
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,1,1,71,6500,3575,40,0,1,2,0,0,15,46,3625,2000,30,0,1,2,0,1,14,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,2,1,57,7000,4500,60,15,1,2,1,0,15,61,3625,2000,90,5,1,5,1,1,14,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,3,1,57,3500,2700,20,15,1,3,1,0,5,61,2175,1200,90,10,1,4,1,1,5,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,4,1,71,7000,4500,20,15,1,2,0,0,10,76,2175,1200,60,10,1,2,0,1,14,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,5,1,43,7000,4500,20,30,1,1,0,0,15,46,2175,1200,30,10,1,3,1,1,5,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,6,1,43,6500,3575,20,0,1,3,1,0,5,76,2900,1595,30,5,1,1,1,1,10,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,7,1,57,3500,2700,40,0,1,1,1,0,15,46,2900,1595,60,5,1,2,1,0,10,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,8,2,71,3500,2700,60,15,1,1,1,0,5,61,3625,2000,60,0,1,3,1,1,5,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,9,1,43,6500,3575,40,15,1,1,1,0,10,46,2175,1200,60,0,1,3,0,0,14,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,10,1,71,6500,3575,60,0,1,3,1,0,5,46,2175,1200,60,5,1,4,0,1,10,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,11,1,71,6500,3575,40,15,1,3,1,0,15,46,2900,1595,30,0,1,1,1,0,5,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,12,1,71,7000,4500,20,0,1,2,0,0,15,76,3625,2000,60,5,1,4,0,0,5,,,,,,0,,,,
2,604,47,1,2,1,1,1,7,3,3,1,5,2,2,6,0,Rancagua-Machali,3,4,3,4,1,5,4,4,4,5,3,5,5,5,1,5,5,5,5,5,5,156.893,4,4,4,4,4,5,4,5,5,4,5,2,2,4,2,3,4,3,,,,,,,,,,13,1,71,7000,4500,60,30,1,3,0,0,15,46,2175,1200,30,0,1,1,1,1,5,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,1,1,43,6500,3575,40,30,1,2,1,0,15,76,3625,2000,90,10,1,2,1,1,14,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,2,1,43,3500,2700,40,0,1,2,0,0,15,61,2900,1595,90,0,1,3,0,1,14,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,3,1,43,7000,4500,60,15,1,1,1,0,10,76,2175,1200,90,0,1,3,1,0,10,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,4,1,71,3500,2700,40,0,1,2,1,0,15,46,3625,2000,60,0,1,1,0,1,10,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,5,1,43,7000,4500,20,30,1,1,1,0,10,76,2175,1200,90,5,1,1,0,0,10,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,6,1,71,3500,2700,20,0,1,1,0,0,5,61,2175,1200,90,10,1,1,0,1,14,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,7,1,57,3500,2700,60,30,1,1,0,0,10,61,2175,1200,30,10,1,3,0,1,10,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,8,1,43,3500,2700,60,0,1,1,1,0,15,46,2900,1595,90,10,1,2,0,0,10,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,9,1,71,3500,2700,20,30,1,2,1,0,5,61,2900,1595,60,10,1,5,0,0,14,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,10,1,43,6500,3575,40,0,1,1,0,0,10,46,3625,2000,90,5,1,4,0,0,5,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,11,1,43,6500,3575,40,30,1,3,1,0,15,61,2900,1595,30,0,1,3,0,0,5,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,12,1,71,7000,4500,40,30,1,3,0,0,5,46,2900,1595,60,10,1,5,0,0,5,,,,,,0,,,,
3,293,47,1,1,2,1,2,7,4,2,1,4,2,2,6,0,Rancagua-Machali,4,1,1,1,1,1,1,1,1,5,1,5,5,5,1,5,5,5,5,5,5,73.546,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,4,,,,,,,,,,13,1,71,7000,4500,60,30,1,3,0,0,15,46,2175,1200,30,0,1,1,1,1,5,,,,,,0,,,,
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,54,6500,2888,11,30,1,3,0,0,20,28,1425,784,25,10,1,5,1,0,10,68,1375,436,10,0,1,2,0,0,9
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,1,32,2500,1733,15,30,1,3,0,0,10,37,1425,784,25,10,1,3,1,1,20,90,825,290,8,0,1,5,1,1,5
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,54,4200,2310,11,15,1,1,0,0,30,46,1900,1045,25,5,1,3,1,0,20,68,1375,436,8,15,1,5,1,1,5
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,1,32,4200,2310,15,15,1,2,1,0,20,46,2375,1306,38,0,1,5,0,0,20,68,1100,363,8,30,1,4,0,1,9
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,5,1,32,4200,2310,19,0,1,3,0,0,30,46,2375,1306,25,5,1,5,1,0,15,68,1375,436,13,0,1,4,0,0,9
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,6,1,32,2500,1733,19,15,1,1,0,0,10,46,1425,784,38,5,1,2,0,0,10,90,1375,436,8,15,1,1,0,1,7
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,7,1,43,2500,1733,15,0,1,1,0,0,10,46,1425,784,13,5,1,2,0,0,15,68,1100,363,13,30,1,4,1,0,7
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,8,1,32,6500,2888,19,30,1,2,1,0,10,46,1425,784,25,10,1,3,1,0,10,68,1100,363,10,0,1,1,1,1,5
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,9,1,54,2500,1733,15,15,1,2,1,0,30,37,2375,1306,38,10,1,2,0,0,15,90,825,290,8,30,1,5,0,1,5
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,10,1,43,2500,1733,15,15,1,1,0,0,20,28,1900,1045,25,0,1,1,0,1,15,68,1100,363,10,0,1,2,1,1,5
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,11,1,43,2500,1733,15,15,1,3,1,0,30,37,1900,1045,38,5,1,3,1,0,10,68,825,290,13,30,1,2,0,1,5
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,12,1,43,2500,1733,15,15,1,2,0,0,30,28,2375,1306,13,5,1,2,0,1,15,90,825,290,13,15,1,3,1,1,7
4,632,45,2,5,2,2,0,3,2,2,2,4,2,1,2,0,Paine,1,2,3,2,3,4,3,4,4,4,2,4,4,4,3,4,4,3,4,4,4,142.109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,13,1,54,6500,2888,19,30,1,3,0,0,30,28,1425,784,13,0,1,1,1,1,10,90,1100,363,10,15,1,3,0,1,7
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,1,1,57,7000,4500,20,0,1,2,0,0,20,61,2900,1595,60,0,1,4,1,0,27,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,2,1,57,6500,3575,60,15,1,2,0,0,20,61,3625,2000,90,5,1,5,0,1,13,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,3,1,43,7000,4500,60,30,1,2,0,0,10,46,2175,1200,30,5,1,5,0,1,27,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,4,1,71,7000,4500,40,15,1,3,1,0,20,61,2175,1200,60,5,1,1,1,1,20,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,5,1,57,6500,3575,60,15,1,3,0,0,20,76,3625,2000,90,5,1,3,0,0,13,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,6,1,57,7000,4500,40,0,1,3,1,0,10,76,3625,2000,30,10,1,2,0,1,27,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,7,1,57,3500,2700,60,30,1,3,1,0,30,46,2900,1595,90,0,1,2,1,1,27,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,8,1,71,6500,3575,20,0,1,3,0,0,30,76,3625,2000,90,10,1,4,0,0,20,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,9,1,71,7000,4500,60,15,1,1,0,0,20,61,3625,2000,30,0,1,5,1,0,13,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,10,1,71,6500,3575,40,30,1,2,0,0,20,76,2900,1595,60,5,1,5,1,0,20,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,11,1,43,3500,2700,40,30,1,1,1,0,10,76,2900,1595,60,5,1,3,0,1,13,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,12,1,43,7000,4500,20,15,1,3,1,0,30,76,3625,2000,30,5,1,4,1,1,20,,,,,,0,,,,
5,546,59,1,5,4,1,0,7,4,5,4,1,2,1,1,0,Rancagua-Machali,2,3,1,3,3,5,3,4,5,5,5,5,5,5,1,5,5,5,5,5,5,160.387,5,5,5,5,5,5,5,5,5,2,3,2,1,2,3,4,4,3,,,,,,,,,,13,1,71,7000,4500,60,30,1,3,0,0,30,46,2175,1200,30,0,1,1,1,1,13,,,,,,0,,,,
6,526,36,1,4,5,1,1,1,3,3,2,4,2,2,3,0,Buin-BuinZoo-Linderos,2,4,4,4,5,4,3,3,4,4,5,5,4,4,5,4,4,4,5,5,5,46.424,4,5,4,5,4,5,5,4,5,4,5,3,5,5,5,4,4,5,4,5,5,4,5,5,5,4,5,1,2,27,4200,2310,19,15,1,3,0,0,5,27,2375,1306,13,0,1,4,1,1,7,53,825,290,8,15,1,3,0,0,5
